zipcode,latitude,longitude,zipcode
61928,,,61928
46340,,,46340
46371,,,46371
47720,,,47720
62534,,,62534
47858,,,47858
62221,,,62221
47942,,,47942
61933,,,61933
47949,,,47949
61884,,,61884
47975,,,47975
61853,,,61853
50039,,,50039
50111,,,50111
47635,,,47635
61813,,,61813
61756,,,61756
50274,,,50274
61745,,,61745
50464,,,50464
61724,,,61724
50538,,,50538
50642,,,50642
61420,,,61420
51029,,,51029
61377,,,61377
51033,,,51033
61361,,,61361
50264,,,50264
47610,,,47610
62615,,,62615
47557,,,47557
47542,,,47542
46374,,,46374
46544,,,46544
47523,,,47523
46742,,,46742
47443,,,47443
46743,,,46743
47362,,,47362
46761,,,46761
46960,,,46960
46366,,,46366
46985,,,46985
47613,,,47613
46347,,,46347
47354,,,47354
46156,,,46156
47358,,,47358
46071,,,46071
47374,,,47374
47396,,,47396
46031,,,46031
47512,,,47512
47521,,,47521
62640,,,62640
47527,,,47527
62634,,,62634
47302,,,47302
55992,,,55992
61870,,,61870
61863,,,61863
56716,,,56716
60960,,,60960
56728,,,56728
68018,,,68018
60931,,,60931
68022,,,68022
60520,,,60520
68365,,,68365
60444,,,60444
68526,,,68526
68715,,,68715
45887,,,45887
61063,,,61063
68717,,,68717
68734,,,68734
45875,,,45875
68741,,,68741
45856,,,45856
68776,,,68776
68831,,,68831
45390,,,45390
68926,,,68926
45373,,,45373
68973,,,68973
45356,,,45356
69026,,,69026
45880,,,45880
69149,,,69149
56584,,,56584
61369,,,61369
55381,,,55381
61854,,,61854
55382,,,55382
55957,,,55957
61810,,,61810
55979,,,55979
55982,,,55982
61760,,,61760
56029,,,56029
61542,,,61542
56060,,,56060
56063,,,56063
56583,,,56583
61520,,,61520
56122,,,56122
61489,,,61489
56145,,,56145
61450,,,61450
56219,,,56219
56230,,,56230
61449,,,61449
56237,,,56237
56289,,,56289
61422,,,61422
56349,,,56349
56529,,,56529
56117,,,56117
45344,,,45344
69163,,,69163
69345,,,69345
68779,,,68779
60917,,,60917
61049,,,61049
68764,,,68764
61052,,,61052
68740,,,68740
61087,,,61087
68730,,,68730
61109,,,61109
61431,,,61431
68422,,,68422
61478,,,61478
60530,,,60530
61482,,,61482
61485,,,61485
56557,,,56557
61516,,,61516
61554,,,61554
56521,,,56521
61567,,,61567
61615,,,61615
56367,,,56367
61737,,,61737
56297,,,56297
61840,,,61840
56211,,,56211
56572,,,56572
60470,,,60470
68815,,,68815
60137,,,60137
45314,,,45314
69352,,,69352
44811,,,44811
69356,,,69356
43164,,,43164
43558,,,43558
43341,,,43341
43402,,,43402
43450,,,43450
43064,,,43064
43534,,,43534
44677,,,44677
69347,,,69347
44824,,,44824
44836,,,44836
69129,,,69129
68967,,,68967
44870,,,44870
45011,,,45011
68966,,,68966
45303,,,45303
45369,,,45369
68957,,,68957
45381,,,45381
45882,,,45882
68859,,,68859
60083,,,60083
51048,,,51048
51056,,,51056
61235,,,61235
51062,,,51062
62447,,,62447
61044,,,61044
61060,,,61060
62413,,,62413
61074,,,61074
62355,,,62355
61275,,,61275
62330,,,62330
61313,,,61313
62293,,,62293
61318,,,61318
61348,,,61348
61020,,,61020
61910,,,61910
61866,,,61866
61451,,,61451
61544,,,61544
61748,,,61748
61611,,,61611
61772,,,61772
61378,,,61378
61778,,,61778
61814,,,61814
61341,,,61341
61862,,,61862
61330,,,61330
61358,,,61358
61919,,,61919
62480,,,62480
60928,,,60928
44275,,,44275
47201,,,47201
44676,,,44676
46746,,,46746
44830,,,44830
44840,,,44840
46534,,,46534
44847,,,44847
44867,,,44867
46122,,,46122
45118,,,45118
45382,,,45382
61010,,,61010
62682,,,62682
62635,,,62635
45813,,,45813
45885,,,45885
62572,,,62572
60091,,,60091
60491,,,60491
62544,,,62544
60549,,,60549
60551,,,60551
62533,,,62533
60654,,,60654
62521,,,62521
45628,,,45628
61929,,,61929
61088,,,61088
62012,,,62012
68938,,,68938
62794,,,62794
62832,,,62832
68814,,,68814
62844,,,62844
68743,,,68743
62860,,,62860
62883,,,62883
68727,,,68727
62950,,,62950
68726,,,68726
62998,,,62998
62707,,,62707
68669,,,68669
68654,,,68654
46040,,,46040
46051,,,46051
68466,,,68466
46105,,,46105
68407,,,68407
46175,,,46175
46562,,,46562
68346,,,68346
46614,,,46614
56279,,,56279
46770,,,46770
46012,,,46012
68944,,,68944
62693,,,62693
68945,,,68945
62031,,,62031
61065,,,61065
62284,,,62284
61008,,,61008
62313,,,62313
60948,,,60948
62323,,,62323
62326,,,62326
60531,,,60531
62418,,,62418
60033,,,60033
62419,,,62419
44849,,,44849
62425,,,62425
43512,,,43512
62427,,,62427
62436,,,62436
43302,,,43302
62445,,,62445
69169,,,69169
62461,,,62461
62474,,,62474
68970,,,68970
62547,,,62547
68947,,,68947
62551,,,62551
62617,,,62617
43822,,,43822
55367,,,55367
47930,,,47930
43616,,,43616
55388,,,55388
68732,,,68732
55904,,,55904
68647,,,68647
55906,,,55906
55918,,,55918
68456,,,68456
55961,,,55961
68454,,,68454
56017,,,56017
68448,,,68448
56028,,,56028
55362,,,55362
68424,,,68424
56158,,,56158
68357,,,68357
56166,,,56166
68338,,,68338
56185,,,56185
56216,,,56216
68323,,,68323
56251,,,56251
56721,,,56721
56255,,,56255
56554,,,56554
56273,,,56273
56043,,,56043
56343,,,56343
68865,,,68865
68928,,,68928
51520,,,51520
61053,,,61053
52002,,,52002
60950,,,60950
52064,,,52064
60511,,,60511
52077,,,52077
52221,,,52221
60152,,,60152
52345,,,52345
60135,,,60135
52355,,,52355
55349,,,55349
52561,,,52561
45843,,,45843
52570,,,52570
52581,,,52581
45830,,,45830
52654,,,52654
43516,,,43516
52720,,,52720
69210,,,69210
52804,,,52804
52807,,,52807
68971,,,68971
55313,,,55313
52569,,,52569
56307,,,56307
56368,,,56368
56239,,,56239
68820,,,68820
51058,,,51058
69039,,,69039
51022,,,51022
69168,,,69168
50846,,,50846
69201,,,69201
43009,,,43009
50560,,,50560
43028,,,43028
43031,,,43031
50541,,,50541
52069,,,52069
43115,,,43115
50244,,,50244
43311,,,43311
50169,,,50169
43334,,,43334
43412,,,43412
50162,,,50162
43466,,,43466
50143,,,50143
43557,,,43557
50131,,,50131
43569,,,43569
50003,,,50003
43145,,,43145
68817,,,68817
68792,,,68792
52147,,,52147
56725,,,56725
56736,,,56736
56231,,,56231
68050,,,68050
56181,,,56181
68314,,,68314
56042,,,56042
68320,,,68320
55935,,,55935
68339,,,68339
68340,,,68340
55390,,,55390
68381,,,68381
52747,,,52747
68423,,,68423
68431,,,68431
52533,,,52533
68443,,,68443
52352,,,52352
68464,,,68464
68622,,,68622
52329,,,52329
68623,,,68623
52327,,,52327
68659,,,68659
52323,,,52323
68722,,,68722
43812,,,43812
50438,,,50438
45169,,,45169
45821,,,45821
50511,,,50511
68620,,,68620
56258,,,56258
45812,,,45812
45873,,,45873
45750,,,45750
45662,,,45662
51401,,,51401
45663,,,45663
68949,,,68949
45801,,,45801
45710,,,45710
45859,,,45859
69138,,,69138
68636,,,68636
45897,,,45897
45809,,,45809
68818,,,68818
56265,,,56265
45686,,,45686
45741,,,45741
45681,,,45681
56085,,,56085
45853,,,45853
50428,,,50428
43449,,,43449
